대여소번호,대여소명,자치구,경도,위도
4064, 신창아파트 입구 앞,도봉구,127.04082489,37.64051056
4073,방아골종합사회복지관,도봉구,127.03243256,37.66927338
4074, 도봉구육아종합지원센터(창동),도봉구,127.04116058,37.63342667
4076, 도봉통합복지센터 뒤 중랑천 변,도봉구,127.05127716,37.65999603
4077, 도봉제1교,도봉구,127.05038452,37.67984772
4078, 원당공원 앞,도봉구,127.02767944,37.65854645
4080, 창동주공19단지앞,도봉구,127.05227661,37.65250778
4083,도봉아이나라도서관 앞,도봉구,127.04973602,37.65898895
4084, 도봉동실내스포츠센터,도봉구,127.05047607,37.68125534
4086, 도봉로 534,도봉구,127.03754425,37.6529541
4087, 우이교 교차로,도봉구,127.03160095,37.6432457
4088,김근태도서관,도봉구,127.04263306,37.68750763
4089, 동부센트레빌 앞,도봉구,127.03864288,37.66299057
4090,녹천교 앞 사거리,도봉구,127.05459595,37.64564514
4091,방학역2번출구,도봉구,127.04441833,37.66922379
4092,도봉경찰서 교차로,도봉구,127.05309296,37.65265656
4094,도봉여성센터,도봉구,127.03045654,37.66334915
4095,방학브라운스톤아파트,도봉구,127.04540253,37.66289139
4096,창동역2번출구 하나은행365 앞,도봉구,127.04550171,37.65283585
4097,숭미파출소 사거리 (쌍문동 시티프라디움 앞),도봉구,127.0260849,37.6474762
4102, 휘경1동주민센터 앞,동대문구,127.06555939,37.59286499
4103, 휘경sk뷰아파트 앞,동대문구,127.06781769,37.59383774
4104, 외대앞역 교차로,동대문구,127.06459808,37.59436417
4105, 서울교통공사사거리 교통섬,동대문구,127.05799103,37.56324005
4107, 장안동근린공원 입구,동대문구,127.07172394,37.57633209
4108, 답십리파크자이아파트 앞,동대문구,127.05789185,37.5676918
4110, 용두롯데캐슬리치아파트 앞,동대문구,127.03024292,37.57958603
4113, 한국국방연구원 앞,동대문구,127.04029846,37.59139633
4114, 휘경여중고삼거리,동대문구,127.06827545,37.58392334
4116, 이문e편한세상아파트 앞,동대문구,127.06692505,37.60460281
4117, 휘경119안전센터 앞,동대문구,127.06536102,37.59087372
4121, 서울문화재단 앞,동대문구,127.03362274,37.57130051
4122, 청계9가교차로 앞,동대문구,127.02992249,37.57014847
4123, 배봉초교 교차로,동대문구,127.06689453,37.57846832
4128, 종암초등학교 뒤(새울센스빌),동대문구,127.03196716,37.58265686
4131, 베네스트 오피스텔 앞,동대문구,127.03170013,37.57817078
4132,이문삼익아파트 앞,동대문구,127.06776428,37.5963974
4133,래미안허브리츠아파트 앞,동대문구,127.0354538,37.57426071
4134,제기동 현대아파트 앞,동대문구,127.0353241,37.57994843
4135,삼성생명 앞,동대문구,127.04224396,37.57902145
4136,롯데캐슬SKY-L65 D동 앞,동대문구,127.04456329,37.57791901
4137,답십리역 4번출구,동대문구,127.05431366,37.56600189
4138,답십리 사거리,동대문구,127.04088593,37.57344437
4139,조일빌딩 앞,동대문구,127.05721283,37.57305527
4140,신설동역 4번출구,동대문구,127.02580261,37.57622528
4141,우리은행장안지점 앞,동대문구,127.06768799,37.56630707
4142,현대썬앤빌 앞,동대문구,127.06946564,37.56906891
4143,서울동물복지지원센터 동대문,동대문구,127.02936554,37.58229828
4144,시립대학교 박물관 앞,동대문구,127.05721283,37.5832634
4145,청량리동 주민센터,동대문구,127.04862976,37.58307648
4146,이삭어린이공원,동대문구,127.04930115,37.57872772
4147,청량리역 광장,동대문구,127.04673767,37.58024597
4152, 상도효성해링턴플레이스,동작구,126.94151306,37.50543213
4153, 흑석동효사정앞,동작구,126.96128082,37.51120377
4158, 노량진근린공원,동작구,126.92850494,37.50680542
4162, 노량진1동 청소년독서실,동작구,126.94713593,37.50785828
4167, 구로교 아래,동작구,126.90350342,37.48500824
4169, 신대방삼거리,동작구,126.92797852,37.49845505
4173, 중대후문 마을버스정류장,동작구,126.95025635,37.50444412
4175, 대방역2번출구,동작구,126.92741394,37.51262665
4177, 롯데캐슬 101동 앞,동작구,126.94590759,37.50157547
4178, 이수성결교회 옆,동작구,126.98368835,37.49814987
4179, 보라매병원역 1번출구,동작구,126.9234314,37.49322128
4180, 흑석동주민센터 입구,동작구,126.96673584,37.50682831
4181, 보라매공원역 2번출구,동작구,126.91781616,37.49582291
4182,보라매병원역 2번출구,동작구,126.92449951,37.49265671
4202, 프런트원(공덕역4번출구 앞),마포구,126.95259857,37.54585266
4206, 광흥창역5번출구,마포구,126.931633,37.54737854
4207, 아만티호텔 앞,마포구,126.91885376,37.5573082
4208, 스타벅스(동교동) 앞,마포구,126.91986847,37.5566597
4210, 가좌행복주택 앞,마포구,126.91184235,37.56949234
4211, 시석빌딩 앞,마포구,126.91671753,37.5483017
4212, 한화오벨리스크 앞,마포구,126.88156128,37.58332062
4213, 마포구중앙도서관 정문 앞,마포구,126.90814972,37.56415558
4214, JTBC 앞,마포구,126.8901825,37.57730484
4216, 망원정 앞,마포구,126.90480042,37.5500679
4217, 한강공원 망원나들목,마포구,126.89688873,37.55557632
4218, 디지털매직스페이스,마포구,126.88957977,37.58119965
4220, 신촌 청년주택,마포구,126.93203735,37.54985428
4221, 솔리스타오피스텔(공덕동주민센터),마포구,126.96052551,37.55015945
4222, 서울디자인고등학교 앞,마포구,126.94676971,37.54568481
4224, 서부운전면허시험장,마포구,126.882164,37.57892227
4226, 마포프레스티지자이 1,마포구,126.94669342,37.55152893
4233, 코오롱아파트사거리,마포구,126.9214325,37.56303787
4234, 에스테반,마포구,126.95951843,37.54891968
4238, 상암한샘빌딩앞,마포구,126.89867401,37.57649231
4240, 아현문화건강센터,마포구,126.95147705,37.55235291
4244, 당인리발전소 공원 앞,마포구,126.91764832,37.54529572
4246, 상수역새마을금고,마포구,126.92464447,37.54758835
4247, 서울서부지방법원등기국앞,마포구,126.95478058,37.55184937
4248, 신촌 교보빌딩,마포구,126.94034576,37.5560112
4253, 홍은도담도서관,서대문구,126.94916534,37.60169601
4255, 래미안 루센티아 아파트 108동 앞,서대문구,126.91744995,37.57515717
4264, 홍남교 버스정류장,서대문구,126.92827606,37.57675552
4266,국민연금공단충정로사옥,서대문구,126.96414948,37.56184769
4267, 서대문역 2번 출구,서대문구,126.96607208,37.56599045
4269, 연희IC 남측,서대문구,126.92827606,37.56355667
4270, 우국한마음 아파트 맞은편,서대문구,126.93450928,37.57913971
4271, 충정로역 1번 출구,서대문구,126.96305846999999,37.55942535
4272, 홍남교 사거리,서대문구,126.92683411,37.57601929
4273, 홍연2교 사거리,서대문구,126.92906189,37.57716751
4274, 신촌 파랑고래 입구,서대문구,126.93603516,37.55687714
4275,농협생명본사빌딩 서관,서대문구,126.96909332,37.56233597
4277,서대문우체국 정류소 옆,서대문구,126.93024445,37.56325912
4278,홍은2동주민센터,서대문구,126.93424988,37.58026886
4280,북가좌2동 주민센터,서대문구,126.91429138,37.5841713
4281,명지대 사거리(2),서대문구,126.92015076,37.57701874
4303, 매헌역 2번출구앞광역버스 정류장앞(22-297),서초구,127.03888702,37.47171783
4304, 서울고앞,서초구,127.00736237,37.48339462
4305, 서일스포츠센터,서초구,127.02222443,37.49801636
4306, 서래공원 앞,서초구,127.003479,37.50150681
4307, 고투몰 gate 15옆,서초구,127.00945282,37.50723267
4309, 서초케이타운앞,서초구,127.05931854,37.45766449
4310, 염곡동(염통골) 입구,서초구,127.04867554,37.46220779
4312, 반포미도2차아파트 옆,서초구,127.00653076,37.50320435
4313, 반포종합운동장,서초구,126.99646759,37.49979782
4315, 이투스교육 앞,서초구,127.02905273,37.48389053
4316, 고속터미널역 3번출구,서초구,127.0059433,37.50365829
4317, 양재근린공원,서초구,127.0424118,37.47039795
4318, 방배역 2번 출구,서초구,126.99758911,37.48116684
4319, 삼성전자R&D어린이집 뒤,서초구,127.02184296,37.46559143
4320, 신영체르니 아파트,서초구,127.04144287,37.47901154
4322,서울추모공원 입구,서초구,127.04283142,37.45429993
4323, 내곡도서관,서초구,127.05391693,37.45199966
4324, 세화고등학교,서초구,126.99147034,37.50209427
4327, 몽마르뜨공원입구,서초구,127.0026474,37.4928894
4329, SC제일은행 양재동지점 앞,서초구,127.03315735,37.48573685
4332, 이수교차로,서초구,126.98448181,37.49817276
4333, 서울고등학교 건너편,서초구,127.00597382,37.48285294
4334, 인재개발원 데이터센터,서초구,127.02180481,37.4801178
4336,서울교육청 교육연수원 앞,서초구,126.99777222,37.473423
4337,우면산등산로입구,서초구,127.00611115,37.47691727
4338,새정이마을 버스정류장 앞,서초구,127.06594849,37.43474579
4340,방배래미안아트힐아파트 앞,서초구,127.00592041,37.47730637
4341,영동1교 북단,서초구,127.03826141,37.47555923
4343,헌인릉 입구,서초구,127.08129883,37.46066284
4344,양재대로(구룡지하차도 앞),서초구,127.04788208,37.46949005
4345,반포역 4번출구,서초구,127.01005554,37.50789642
4346,장학재단빌딩 앞,서초구,127.01212311,37.4997139
4347,논현지하보도,서초구,127.02232361,37.508369450000004
4348,사당역 1번출구,서초구,126.98390961,37.47597885
4349,삼성화재서초타워,서초구,127.02896118,37.49446869
4350,누리숲어린이공원 앞,서초구,127.0216217,37.50208664
4351,서울AI허브 앞,서초구,127.0280838,37.46693802
4353, 코오롱디지털타워 3차앞,성동구,127.04998779,37.54655838
4360, 르노삼성자동차 성수사업소 앞,성동구,127.05957794,37.54824448
4362, 행당중학교 후문,성동구,127.04154968,37.5540123
4363, 신금호역 2번출구 앞,성동구,127.01988983,37.55507278
4367, kt 행당빌딩 앞,성동구,127.03435516,37.55862045
4370,성동교 사거리,성동구,127.04475403000001,37.55141449
4373, 서울숲 지식산업센터,성동구,127.04849243,37.54127502
4377, 우영테크노센터 앞,성동구,127.05971527,37.54332352
4381, 더스페이스타워 앞,성동구,127.04636383,37.55140305
4382, 페코텍글로벌허브빌딩 앞,성동구,127.06682587,37.54753494
4383, 푸조비즈타워 앞,성동구,127.06461334,37.54808044
4385, 용답동 우체국 주변,성동구,127.06151581,37.56168747
4386, 현대자동차 동부서비스센터 주변,성동구,127.05796814,37.546978
4387, 성수역 1번출구 주변,성동구,127.05336761,37.54555893
4389,서울숲역3번출구,성동구,127.04423523,37.54255676
4390,신답역 1번출구,성동구,127.04694366,37.57045364
4393,상원삼거리 장안철교 아래,성동구,127.05222321,37.55105209
4394,서울시립24시간게스트하우스,성동구,127.05822754,37.55433273
4396,마장축산물시장 서문 인근,성동구,127.03754425,37.56911469
4397,마장축산물시장 북문 건너편,성동구,127.03865814,37.57179642
4398,유원지식산업센터 앞,성동구,127.05593109,37.54436493
4399,더리브 세종타워 앞,성동구,127.0580368,37.54378128
4401,뚝섬유수지 공영주차장,성동구,127.042099,37.55018234
4406, 장곡초등학교 앞,성북구,127.04844666,37.61745453
4411, 동산어린이공원 앞,성북구,127.03466034,37.60623932
4414, 안암역 3번 출구,성북구,127.03095245,37.58625031
4415, 미아초교버스승강장,성북구,127.02198029,37.61207962
4417, 성북청소년문화의집,성북구,127.00876617,37.61566925
4418, 종암동 동덕여대 제2생활관 앞,성북구,127.03331757,37.60108948
4419, 성북구 한예종 캠퍼스 본관,성북구,127.05618286,37.60665131
4420, 성북구 한예종 캠퍼스 별관,성북구,127.05847931,37.60289764
4421, 롯데캐슬클라시아 입구 앞,성북구,127.02606964,37.6069603
4423,현대백화점 미아점,성북구,127.02845764,37.60884857
4425,하늘채코오롱아파트 앞,성북구,127.04558563,37.61924744
4427,동일하이빌뉴시티,성북구,127.03129578,37.60515213
4428,돈암동부센트레빌상가,성북구,127.02561951,37.60254669
4452, 삼성SDS,송파구,127.09985352,37.51633835
4453, 위례중앙푸르지오 201동 앞,송파구,127.14326477,37.47434616
4454, 위례 포레샤인 1809동 부근,송파구,127.1526947,37.48687744
4457, 아산병원 기숙사 부근,송파구,127.10913086,37.52478027
4458, 가락2동주민센터 인근,송파구,127.12589264,37.49917603
4460, 올림픽훼미리아파트 112동 앞,송파구,127.11863708,37.48807144
4461, 한양3차아파트 3동 앞,송파구,127.12194061,37.50585175
4462, 가락중학교 앞,송파구,127.11728668,37.50223541
4463, 방이역 2번 출구,송파구,127.12594604,37.50801468
4464, 올림픽공원 북2문 A,송파구,127.12804413,37.52357483
4465, 건영아파트앞 사거리,송파구,127.12460327,37.48245621
4468, 가락1동주민센터,송파구,127.11032867,37.49650955
4469, 거여동 어울림아파트 102동앞,송파구,127.14373016,37.49198532
4472, 송파파크데일 1단지 115동 건너편,송파구,127.15966797,37.49763107
4473, 마천금호어울림 1차 102동앞,송파구,127.15429688,37.49808884
4474, 가락현대 1차 11동 앞,송파구,127.12664032,37.49146652
4475, 송파파인타운 4단지 403동,송파구,127.12878418,37.48174286
4478, 문정근린공원2,송파구,127.12667084,37.4861145
4479, 문정중학교,송파구,127.1306839,37.48827362
4480, 가락시장 남1문 사거리,송파구,127.11745453,37.49201584
4481, 올림픽공원 북2문 B,송파구,127.12751007,37.52397537
4483, 잠실나들목4,송파구,127.08466339,37.5161171
4484, 잠실나루역4번출구뒤,송파구,127.10362244,37.52080917
4485, 잠실나루역 고가하부,송파구,127.1043396,37.51988602
4486, 홈플러스 잠실점,송파구,127.103508,37.51613998
4488, 문현중고등학교 사이,송파구,127.12862396,37.48051071
4490, 송파파인타운 10단지 1005동,송파구,127.13205719,37.4777832
4491, 장지역 1번출구,송파구,127.12678528000001,37.47953415
4493, 마천사거리 2,송파구,127.14694214,37.49900436
4496, 잠실 파크리오 120동 앞,송파구,127.10794067,37.51921082
4497, 아시아선수촌아파트 교차로,송파구,127.07926941,37.50679016
4499, 세양청마루 101동 앞,송파구,127.1365509,37.49236679
4507, 신정제일시장,양천구,126.85495758,37.52124786
4508, 유원목동아파트 103동 앞,양천구,126.87320709,37.52109528
4509, 서울영상고교 입구,양천구,126.85928345,37.52198029
4510, 신정네거리역 교차로,양천구,126.85228729,37.52175903
4512, 목동13_14단지 사거리,양천구,126.86998749,37.5140686
4514, 목동성당 앞,양천구,126.86930084,37.52319717
4515, 동문굿모닝탑,양천구,126.86117554,37.51481247
4517, 성보하이드로빌딩,양천구,126.83312225,37.52893829
4518, 청기와빌딩,양천구,126.84474945,37.52011108
4519, 양원보도육교,양천구,126.8237381,37.53924561
4520, 대성유니드아파트,양천구,126.84095764,37.52091599
4522, 신곡시장,양천구,126.84161377,37.51779556
4523, 구립양천어르신요양센터,양천구,126.82681274,37.51351166
4526, 목동아파트2단지 222동 앞,양천구,126.87498474,37.53968811
4527, 목동신시가지아파트6단지,양천구,126.88475037,37.53684616
4528, 양천구청역 1번출구,양천구,126.8667984,37.51292038
4530, 방아다리어린이공원,양천구,126.82886505,37.53936005
4531, 목동아파트 613동 앞,양천구,126.88408661,37.53315735
4532, 목동현대아파트 후문 앞,양천구,126.87805939,37.5221405
4535, 목동12단지 아파트,양천구,126.86040497,37.51412201
4536, 양천해누리체육공원,양천구,126.8738327,37.51174164
4537, 서울남부지방검찰청 후문,양천구,126.86555481,37.52164078
4538, 양천공영차고지,양천구,126.8371582,37.50922012
4539, 목동7단지아파트 A상가,양천구,126.86578369,37.52624512
4540, 목동역 3번 출구,양천구,126.86445618,37.52653122
4541, 갈산문화예술센터,양천구,126.86984253,37.51097488
4542, 월정초 사거리,양천구,126.83341217,37.53642654
4543, 오목교역 6번 출구,양천구,126.87567139,37.5236702
4544,경창시장,양천구,126.84213257,37.523994450000004
4545,청소년음악센터,양천구,126.84261322,37.51061249
4546,목동운동장 주경기장,양천구,126.88219452,37.53002167
4547,목동역 2번출구,양천구,126.86406708,37.52649689
4548,신목동역 1번 출구,양천구,126.88251495,37.54470444
4549,목동4단지 아파트,양천구,126.87450409,37.53205872
4552, 코레일유통본사,영등포구,126.90197754,37.52617645
4553, 당산삼성2차아파트,영등포구,126.89863586,37.52762222
4555, 대림우성2차아파트,영등포구,126.900177,37.49519348
4556, 리버뷰신안인스빌1차 후문,영등포구,126.88851166,37.51374817
4557, 리버뷰신안인스빌2차 후문,영등포구,126.89026642,37.51288223
4558, 대영중고 후문,영등포구,126.90626526,37.50545502
4559, 신길역 2번출구,영등포구,126.91698456,37.51756287
4560, 양평동성원아파트,영등포구,126.89365387,37.53374481
4561, 양평역 1번출구,영등포구,126.88600159,37.52572632
4563, 여의도 은하아파트,영등포구,126.93448639,37.51850891
4564, 63스퀘어,영등포구,126.93965912,37.52070999
4565, 영등포 신세계백화점,영등포구,126.90364838,37.51803589
4566, 대림성원상떼빌아파트,영등포구,126.89615631,37.5038414
4567, 한림대학교 강남성심병원 신관,영등포구,126.90802002,37.49128342
4569, 힐스테이트클래시안아파트,영등포구,126.91334534,37.50508881
4571, 문래동롯데캐슬아파트,영등포구,126.88459778000001,37.51800156
4573, 두산위브아파트,영등포구,126.91213989,37.51470184
4574, 영등포시장역 포레나영등포,영등포구,126.90540314,37.52341461
4575, 대림동 e편한세상영등포아델포레,영등포구,126.90835571,37.49582291
4576,보라매sk뷰 108동 앞,영등포구,126.91744995,37.50160599
4578,보라매sk뷰,영등포구,126.92028046,37.50400543
4579, 국회의사당 본관,영등포구,126.91404724,37.5325737
4580,국회제2의원회관,영등포구,126.91316986,37.52974701
4581, 국회소통관,영등포구,126.9128952,37.53050232
4582, 국회도서관,영등포구,126.91817474,37.53054047
4583, 의정관,영등포구,126.91747284,37.53214645
4584, 국회2문,영등포구,126.91510773,37.52864075
4585, 국회6문,영등포구,126.91799164,37.53271866
4588,양남사거리2,영등포구,126.8904953,37.52194977
4589, KRX한국거래소(1),영등포구,126.92711639,37.52347946
4591, 신길자이아파트,영등포구,126.91588593,37.50601196
4592, 신길우성4차아파트,영등포구,126.91763306,37.51283264
4594, 양평교 영등포대여소,영등포구,126.8903656,37.53972626
4598, 오목교 동측 지하보도,영등포구,126.88183594,37.52364349
4599, 대림우성아파트 사거리,영등포구,126.90029144,37.49484634
4600, 영등포구 총괄 우체국,영등포구,126.89447784,37.52915192
4601,양평역2번출구 뒤,영등포구,126.88584137,37.5255661
4603, 한강GS에클라트 건너편 교통섬,용산구,126.95555878,37.53200531
4604, 원효로다목적체육관 앞,용산구,126.95723724,37.5332222
4607, 국립중앙박물관 -용산가족공원 앞,용산구,126.97971344,37.52087784
4608, 국립중앙박물관 정문 앞,용산구,126.97767639,37.52145767
4609, 파크타워 104동 앞,용산구,126.97206116,37.52330017
4610, 한남나인원 105동 앞,용산구,127.00541687,37.53591919
4611, 국제루터교회 앞,용산구,127.00376129,37.54143906
4612, 한남 준 JFSS 앞,용산구,127.00084686,37.53749847
4613, 서울갤러리아 앞,용산구,126.99948883,37.53599548
4615, 크라운호텔앞 버스정류소,용산구,126.99137878,37.53030014
4616, 신용산지하차도 앞,용산구,126.96411896,37.53248215
4617, 동원베네스트 건너편,용산구,126.95511627,37.52761078
4618, 풍전아파트 건너편,용산구,126.95252991,37.53237915
4619, 한강트럼프월드3차 앞,용산구,126.96240997,37.52301788
4620, 삼각지역 14번 출구 앞(교통섬),용산구,126.97408295,37.53528595
4621, 남산도서관 앞,용산구,126.98201752,37.55240631
4622, 한강중학교 앞 버스정류장,용산구,126.99208832,37.5251503
4623, 라인프랜즈이태원점 앞,용산구,126.99619293,37.53453064
4625, 용산공원갤러리앞,용산구,126.97319031,37.5393219
4627, 효창공원앞역 5번출구 옆,용산구,126.96355438,37.53851318
4629, 한강초교보도육교 앞,용산구,126.96459961,37.52544022
4632, 용산 푸르지오 파크타운 1단지 앞,용산구,126.99583435,37.52529526
4633, 센트럴파크타워 앞,용산구,126.96617889,37.52703476
4634, 이태원역 3번 출구,용산구,126.99466705,37.53440094
4636, 용산구꿈나무종합타운 앞,용산구,126.96565247,37.53786087
4637, 용산시티파크 101동 앞,용산구,126.96819305,37.52468109
4638, 청파동삼거리 앞,용산구,126.97038269,37.54733658
4639, 동빙고근린공원,용산구,126.98370361,37.51794052
4640, 원효로2가 교차로,용산구,126.96221161,37.53577805
4641, 아메리칸센터,용산구,126.97349548,37.54039001
4642, 용산더프라임아파트 101동 앞,용산구,126.97050476,37.53930283
4643,한가람아파트 앞,용산구,126.97335052,37.5202713
4652, 신사두산위브2차아파트 앞,은평구,126.90759277,37.59931564
4653, 불광역 9번 출구 맞은편,은평구,126.93048859,37.61156845
4657, 본 서부병원 교차로 사거리,은평구,126.92215729,37.60049438
4658, 녹번역1번출구앞,은평구,126.9354248,37.60176849
4659, 신진과학기술고등학교 버스정류장(응암시장 방면),은평구,126.91999817,37.59750366
4663," 불광역3,6호선 버스정류장(동명여고 방면)",은평구,126.92786407,37.61326218
4665, 응암역3번 출구(서부경찰서 방면),은평구,126.91716003,37.59967041
4667, 폭포동입구 교차로,은평구,126.93011475,37.62962723
4668, 기자촌사거리 B,은평구,126.93177795,37.63390732
4671, 청구성심병원 앞,은평구,126.9197998,37.62087631
4672, 준빌딩 앞,은평구,126.91958618,37.62205124
4674, 녹번역e편한세상 캐슬 정문 앞,은평구,126.93148041,37.60034561
4676, 갈현1동 주민센터,은평구,126.91688538,37.62360764
4677, 백련산 SK뷰 아이파크 해모로 아파트 앞,은평구,126.91962433,37.59612656
4678, 백련산로 녹번센트레빌,은평구,126.92653656,37.59954453
4681,박석고개(은평소방서) 앞,은평구,126.91976929,37.62794495
4683, 은평 성모병원 사거리,은평구,126.9173584,37.63470078
4684, 응암2동주민센터 버스정류장(영락중학교 방면),은평구,126.92349243,37.59586716
4685, DMC역 5번 출구(수색역 방향),은평구,126.90129852,37.57890701
4686, 우물골 근린공원,은평구,126.92539215,37.63406754
4687, 역촌센트레빌아파트 101동 앞,은평구,126.90672302,37.60354233
4689,은평서해그랑블아파트앞,은평구,126.90658569,37.61705017
4690,은평뉴타운폭포동 힐스테이트4단지,은평구,126.933815,37.62834167
4693,수색감리교회,은평구,126.89412689,37.58369446
4703, 쌍용아파트2단지 정문,종로구,127.01268005,37.58131409
4705, 웰니스센터(민방위교육장 앞),종로구,126.98912811,37.57752991
4707, 청계3가 사거리,종로구,126.99211884,37.56855774
4708, 조계사앞사거리,종로구,126.98283386,37.5721817
4710, 자교교회 앞,종로구,126.97123718,37.58114624
4711, 올림픽기념 국민생활관 로터리,종로구,126.99934387,37.58983612
4713, 현대 뜨레비앙 아파트 앞,종로구,126.99062347,37.57528305
4715, 돈의문 박물관 마을,종로구,126.96955109,37.56883621
4718, 광화문역 6번출구 옆 A,종로구,126.9764328,37.56993103
4719, 종로문화원 건너편,종로구,126.9805069,37.57571411
4721,통인시장 정자,종로구,126.96878815,37.58055878
4752, 삼성사이버빌리지아파트,중구,126.96485901,37.55891418
4753, 시청역 10번출구,중구,126.9726181,37.56284332
4760, 서울역 7번출구,중구,126.97364044,37.55664444
4761, 중부경찰서앞사거리 건너편,중구,126.99095154,37.56474304
4762, 국제빌딩,중구,126.98258209,37.56693268
4765, 동대문디자인플라자,중구,127.00946045,37.5683136
4766, 서소문성지역사박물관,중구,126.96878052,37.56024551
4772, 중앙일보,중구,126.97249603,37.56253433
4774, 을지로입구역 8번출구,중구,126.98178101,37.56590271
4775, 을지로지하쇼핑센터,중구,126.98445129,37.56589127
4776, 신세계면세점,중구,126.98139191,37.56027603
4777, 약수동 주민센터,중구,127.00919342,37.55281448
4781, 브라운스위트레지던스,중구,126.96801758,37.56147003
4782, 서소문역사공원,중구,126.9684906,37.56157303
4784, 중부경찰서앞 사거리,중구,126.99076843,37.56459045
4785, 롯데시티호텔,중구,126.98783112,37.56691742
4791, 명동역9번 출구,중구,126.98749542,37.56122589
4792, 퇴계로4가 교차로(중구청),중구,126.9983139,37.5625267
4793, 동대문역사문화공원역 5번출구,중구,127.00647736,37.56430817
4794, 서울역 서부교차로(3),중구,126.96942139,37.55540848
4796, 부산은행,중구,126.97925568,37.5664711
4797, KG타워 앞,중구,126.96894073,37.56339645
4798, 황학동롯데캐슬,중구,127.02204132,37.57162094
4800, 필동 삼거리,중구,126.99648285,37.55969238
4801, 충정로역 2호선(엘리베이터 앞),중구,126.96414185,37.55937576
4802, 새우개마을,중랑구,127.1010437,37.61571121
4803, 상봉2동 주민센터 앞,중랑구,127.0803299,37.59287262
4804, 동서울농협 앞,중랑구,127.08477783,37.59596252
4807, 라코지스테이 앞,중랑구,127.07846069,37.59432602
4808, 신내2동 주민센터 앞,중랑구,127.09404755,37.60641098
4809," 동성1,2차 아파트 앞",중랑구,127.09628296,37.61022568
4811, 한양수자인아파트 앞,중랑구,127.09415436,37.58032227
4812, 묵동 이마트 앞,중랑구,127.0773468,37.6132164
4813, 망우지구대,중랑구,127.09638977,37.59877777
4815, 중랑데시앙플렉스 앞,중랑구,127.10399628,37.61755371
4819, 면목동 새싹어린이공원 앞,중랑구,127.0835495,37.58333206
4820, 망우역 2번 출구,중랑구,127.09171295,37.60025406
4823, 방정환교육지원센터 옆,중랑구,127.08844757,37.59780884
4824, 상봉신협 앞,중랑구,127.08979034,37.59354401
4825, 신내동 벽산아파트 후문 앞,중랑구,127.10050201,37.6030426
4826, 홈플러스 면목점,중랑구,127.08242035,37.57984543
4827, 신내SK V1센터 앞,중랑구,127.11306,37.612724299999996
4828, 신내동 한살림 중랑지구 앞,중랑구,127.09736633,37.60428619
4829, 신내동 한살림 중랑지구 건너편,중랑구,127.09741211,37.60446167
4830, 신내 우디안 111동 앞,중랑구,127.1085434,37.61727142
4834, 용마복지센터 앞,중랑구,127.09532166,37.58686447
4835, 망우동 본죽 앞,중랑구,127.10404968,37.60064316
4836, 양원역 1번 출구,중랑구,127.10708618,37.60655212
4837, 양원지구 힐데스하임 앞,중랑구,127.1062088,37.60924149
4838,동원사거리 행복오피스텔 앞,중랑구,127.0941925,37.58973694
4840, 서울시 북부병원 앞,중랑구,127.10725403000001,37.60405731
4841,중화수경공원,중랑구,127.07413483,37.60318375
4842,면목라온프라이빗 아파트,중랑구,127.07765961,37.58267593
4843,봉화산역 4번 출구,중랑구,127.09078217,37.61738586
4845,신내역금강펜테리움센트럴파크,중랑구,127.11160278,37.60910034
4846,상봉동양엔파트 앞,중랑구,127.08213043,37.59527206
4847,신내역시티프라디움 앞,중랑구,127.10135651,37.61038971
4852, 서울복합물류 게이트 1,송파구,127.12310028,37.47600174
4854, 가락시장역 2번 출구,송파구,127.11798859,37.492733
4855, 거여5단지 503동 앞,송파구,127.1460495,37.48933029
4856, 올림픽공원 서1문 앞,송파구,127.11457062,37.5202179
4857, 올림픽공원 장미광장,송파구,127.126297,37.51275635
4859, 잠실나루 나들목,송파구,127.10028076,37.52148438
4860, 가락쌍용2차아파트 103동,송파구,127.12195587,37.50226974
4862, 성내교 남단,송파구,127.11588287,37.52301788
4863, 잠실나들목5,송파구,127.07761383,37.5164032
4864, 송파사거리,송파구,127.11054993,37.50205612
4865, 한성백제역 1번출구 뒤,송파구,127.1149826,37.51647949
4867, 가락대림아파트 앞,송파구,127.11843109,37.5000267
4868, 석촌호수 서호 남단,송파구,127.10124207,37.50717163
4870, 몽촌토성역 3번 출구,송파구,127.11232758,37.5170784
4871, 오금동 대림아파트 정문,송파구,127.13040161,37.51072693
4872, 개롱역 3번 출구 뒤,송파구,127.13461304,37.49806213
4873, 개롱역사거리 2번 출구,송파구,127.13486481,37.49827194
4874, 탄천1교 하부보도,송파구,127.08516693,37.50117111
4875, 위례포레샤인13단지,송파구,127.1399231,37.4826355
4879, 마천청소년센터,송파구,127.15659332,37.49222183
4880, 송파청소년센터,송파구,127.11196136,37.48995972
4881, 거여동사거리 송파둘레길 입구,송파구,127.13947296,37.49535751
4882, 위례포레샤인18단지 1802동,송파구,127.15226746,37.48868561
4883, 위례포레샤인18단지 1812동,송파구,127.15328217,37.48714828
4884, H비즈니스파크,송파구,127.11683655,37.48352432
4885, 가든파이브 리빙관,송파구,127.123703,37.47709656
4886, 배명고등학교 건너편,송파구,127.09675598,37.49793243
4887, 호돌이상가,송파구,127.11374664,37.48633575
4888, 둔촌오륜역 2번출구,송파구,127.13906097,37.51869202
